conveyance;6;
rate,;6;
shroud;6;
arraign;6;
dogs!;6;
aim'd;6;
spark;6;
generous;6;
melodious;6;
skull;6;
souls.;6;
depriv'd;6;
axe,;6;
folded;6;
complexion.;6;
placed;6;
perform'd,;6;
chariot;6;
deck'd;6;
perform'd.;6;1
ides;6;
march.;6;
hug;6;
receiving;6;
hearts:;6;
to-morrow?;6;
climate;6;8
heralds;6;
natures,;6;
tyrants;6;3
stony;6;
brass,;6;
cassius!;6;
chair,;6;
lucius!;6;
sway'd;6;
betimes,;6;
conjur'd;6;
warriors;6;
plucking;6;
waited;6;
been?;6;
befriend;6;
rushing;6;
pleasures.;6;
states;6;
smoke,;6;
spoil,;6;1
enrolled;6;
cause:;6;
round.;6;
countrymen!;6;
unlucky;6;
covert;6;
deceitful;6;
choleric;6;
terror,;6;
titinius,;6;
griefs.;6;
thirsty;6;
messala,;6;
good-night:;6;
cur,;6;
strain,;6;
still!;6;
traitors,;6;
consorted;6;
tents;6;
daughters';6;
apollo,;6;
physician,;6;
cordelia,;6;
to-night!;6;
entirely;6;
bias;6;
tail,;6;
harms;6;
ceremonious;6;
crowns.;6;
gavest;6;
degenerate;6;
slaughter,;6;
horse:;6;
rous'd;6;
wretches;6;
unusual;6;
beggars,;6;
climbing;6;
persuades;6;
stor'd;6;
dart;6;
gloucester?;6;
eyeless;6;
rein;6;
fire!;6;
perjur'd,;6;
debt,;6;
whores;6;
ford;6;
fiend.;6;
loyalty,;6;2
mates,;6;
hairs,;6;
chin,;6;
overtake;6;
fearfully;6;
powers:;6;
gloucester!;6;
savour;6;
deep.;6;
remorse,;6;
seek,;6;
flatter'd;6;
pit,;6;
strip;6;
vices;6;
pin;6;
slain?;6;
rigour;6;
trumpet.;6;
upward;6;
tough;6;
usurp'd;6;
recorded;6;
fast:;6;
purchas'd;6;
admired;6;
oracle.;6;
preposterous;6;
soul,—;6;
carriage,;6;
apprehended;6;
park;6;
lightly;6;
villain:;6;
perfections;6;
rest?;6;
besiege;6;
sum,;6;
'ay.';6;
impose;6;
due.;6;
den.;6;
know?;6;
scholar;6;
weeks;6;
sore,;6;
hope:;6;
kate!;6;
toy,;6;
engenders;6;
apollo's;6;
quondam;6;
horn.;6;
ad;6;
dunghill;6;
delightful;6;
sheet;6;2
disguis'd;6;
guess.;6;
gallants;6;
intent.;6;
told.;6;
remov'd,;6;
honey,;6;3
nice,;6;
brass;6;
bruise;6;
perjury;6;
too-too;6;
perfect.;6;
strangle;6;
george's;6;
reputation.;6;
devout;6;
deserts,;6;
unpleasing;6;
hall,;6;
direful;6;
cawdor;6;
wrack'd;6;
weird;6;
macbeth,;6;1
cousins,;6;
pay.;6;
preparation.;6;
message.;6;
double,;6;
hostess.;6;
dress'd;6;
draw.;6;
confounds;6;
bleed,;6;
lay,;6;
temperate;6;
them,—;6;
fleance;6;
dares,;6;
forget.;6;
inhabit;6;
cauldron;6;
castles;6;
by?;6;
boundless;6;
means?;6;
borne,;6;
doff;6;3
robe;6;
raze;6;
scour;6;
believ'd,;6;
metal,;6;
list.;6;
poverty,;6;
juliet.;6;
motions;6;
accused;6;
stewed;6;
froth,;6;
longest;6;
liest:;6;
skins;6;
slander'd;6;
fouler;6;
giant;6;
wilderness;6;
frailty;6;
philip;6;
deceit.;6;
o'clock.;6;
barnardine;6;
days';6;
ghostly;6;
alive?;6;
characters;6;
wrong'd,;6;
justice!;6;
bitterly;6;
suborn'd;6;
abuse.;6;
friar!;6;
reproach;6;2
creature.;6;
niece.;6;
otherwise.;6;
it,—;6;
neither:;6;
royally;6;
looks!;6;1
clerk;6;
hero.;6;
direction.;6;
hero?;6;
cozened;6;
seemed;6;1
outrage;6;
picture.;6;
ursula,;6;
obtain;6;
orchard;6;
'when;6;17
smother;6;
mournful;6;
offenders;6;
villany.;6;
babbling;6;
roderigo.;6;
desdemona,;6;
ancient,;6;
chains;6;
satisfied,;6;
expedition.;6;
speed:;6;
cassio?;6;
michael,;6;
brawl;6;
commander;6;
iago?;6;
conspire;6;
liv'st;6;
strumpet!;6;
jewels,;6;
streams;6;
usage;6;
remain,;6;6
inhuman;6;
garter.;6;
depth;6;
devils,;6;
whereas;6;4
subjects';6;
correct;6;
threatens;6;
summers;6;
portly;6;
agrees;6;
midwife;6;
below,;6;
cost.;6;
ephesus,;6;
marina.;6;
earth:;6;1
capulet,;6;
defiance;6;
flower.;6;
kin,;6;
gossip;6;
throughout;6;
aloud,;6;
jesu;6;
tutor;6;
entertain'd;6;
steeds,;6;
knocks;6;
displeas'd;6;
dispraise;6;
forsooth.;6;
detestable;6;
affords;6;
arrival;6;
pate.;6;
namely,;6;
antipholus,;6;
oftentimes;6;
gifts.;6;
imaginary;6;
outrun;6;
sacrifice;6;
buckingham.;6;
sped;6;
utterly;6;
pope,;6;
majesty:;6;
pope;6;
buzz;6;
spotless;6;
fling;6;
suffolk?;6;
winchester;6;
earthy;6;
curtain;6;
lousy;6;
line,;6;
mayor,;6;
shock;6;
scot,;6;
plantagenet.;6;9
worcester,;6;
purses;6;
jack?;6;
nobility.;6;
drums,;6;
castle,;6;
hal?;6;
door:;6;
worcester;6;
sealed;6;
doth.;6;
bardolph?;6;
mercury,;6;
frosty;6;
proffer'd;6;
depos'd;6;
anjou,;6;
amain,;6;
famish'd;6;
pursuit.;6;9
dusky;6;
colours,;6;
tyranny.;6;
coronation;6;
sandy;6;
aid.;6;
aspiring;6;1
waft;6;
religiously;6;
securely;6;
milan;6;
puissance;6;1
hubert.;6;
threatening;6;
effect.;6;
aloft;6;
pomfret,;6;
pistol!;6;
proportion,;6;
losses,;6;
disciplines;6;
aunchient;6;
en;6;
dukedom,;6;
starved;6;
accurs'd;6;
antonio!;6;
'and;6;
lean,;6;
revenge?;6;
antonio's;6;
suffice,;6;
fery;6;
hugh.;6;
fenton,;6;
parliament;6;
windsor,;6;
meed,;6;
bottle,;6;
brain.;6;
herne;6;
knight:;6;
hotspur's;6;
smooth,;6;
roundly;6;
successful;6;
davy.;6;
protector's;6;
descent,;6;
cade,;6;
clarence';6;
achilles';6;
pisa,;6;
biondello,;6;
gremio,;6;
baptista's;6;
grumio!;6;1
vincentio.;6;
troilus?;6;
prospero;6;
sebastian;6;
monster!;6;1
trinculo,;6;
take't;6;
agamemnon's;6;
ulysses;6;
mowbray's;6;
bushy,;6;
richard!;6;
paul,;6;
vaughan,;6;
ratcliff,;6;
julia,;6;
silvia!;6;
silvia.;6;
polixenes;6;
polixenes,;6;
hermione;6;
timon:;6;
tribune;6;
goths;6;
titus';6;
cressid.;6;
patroclus,;6;
achilles.;6;
thersites!;6;
thersites.;6;
toby.;6;
malvolio,;6;
profession,;5;
skilful;5;
bequeathed;5;10
derives;5;2
moderate;5;
meditating;5;
blowing;5;
found:;5;
cheese,;5;
cheek:;5;
guide,;5;
wishes,;5;
mars.;5;
courtier's;5;
remedies;5;
fated;5;
designs;5;
gentry,;5;
rousillon,;5;
ranks,;5;
demonstrate;5;
'let;5;
began,;5;
know't.;5;
physician;5;
ladyship's;5;
beggar?;5;
case?;5;
cuckold,;5;
ten.;5;
we'd;5;
parson.;5;
humility;5;
discharged;5;
behaviours;5;
presumptuous;5;
had.;5;
reservation;5;
faculties;5;
cure,;5;
attempt.;5;
bidding,;5;
sinister;5;
constancy,;5;
cressid's;5;
doctors;5;
pains:;5;
weakest;5;2
flown;5;
denied.;5;
fails,;5;
hits;5;
endeavours;5;
quench'd;5;
traduc'd;5;
maiden's;5;
contempt?;5;
nail;5;
size;5;
hoping;5;
mort;5;
healthful;5;
blushes;5;
shuns;5;
sake:;5;
pour'd;5;30
said?;5;
misprision;5;
defective;5;
creation;5;
dole;5;
dissuade;5;
plunge;5;
casement;5;
indignity.;5;
beaten,;5;
scurvy,;5;
garter;5;
picking;5;
commission.;5;
search,;5;
due,;5;
proceeding,;5;
dial;5;
amity.;5;
orders;5;
traveller;5;
incertain;5;
recovered;5;
sentence.;5;
swiftest;5;
near?;5;
expose;5;8
smoky;5;
shoots;5;
helm;5;
auspicious;5;1
pilgrim,;5;
bare-foot;5;
zealous;5;
companion.;5;
countryman;5;
kindly.;5;
bubble.;5;
tents.;5;
disposition.;5;4
recovered.;5;
monsieur,;5;
preparation,;5;
embossed;5;
lass;5;
coxcomb;5;
err;5;
approves;5;
woos;5;
neighbouring;5;
purpose?;5;
mute,;5;
dane,;5;3
muffled;5;
ourselves:;5;
maiden,;5;
got.;5;
vows.;5;
conditions,;5;
ring:;5;
cozen;5;
treasons,;5;
reveal;5;
wars?;5;
virtues.;5;
street,;5;
abstract;5;
dialogue;5;
'em?;5;
deceived,;5;
truth's;5;2
revolt.;5;
search.;5;
devoted;5;
manifold;5;
answered;5;
steal,;5;
soldiership;5;
succession;5;
discovered;5;
diana;5;
braggart,;5;
kneel.;5;
trusting;5;
advanced;5;
herb;5;
grass.;5;
bauble,;5;
talkest;5;
enter:;5;
admitted.;5;
privilege.;5;
yonder's;5;1
requital;5;
remov'd;5;
mood,;5;
distress;5;
justices;5;
reason's;5;
pardon:;5;
reference;5;
proportions;5;
prais'd,;5;
waking;5;
monsters;5;3
bring,;5;
gem;5;
ow'd;5;
impediments;5;
while?;5;
bail.;5;
lust.;5;
transform'd;5;
'do;5;
both?;5;
priz'd;5;
secrecy;5;
drinking.;5;
fifty,;5;
herod;5;
nose.;5;
isis,;5;
cuckold!;5;
enobarbus!;5;
idleness;5;
catching;5;
report:;5;
jove.;5;
sacrifice.;5;
new.;5;
poison.;5;
su'd;5;
evidence;5;
forgotten.;5;
go'st;5;23
lamps;5;
hereditary;5;
him,—;5;
abroad.;5;
flag;5;
palate;5;14
freer;5;
horse?;5;
kisses,;5;
soften;5;
greater.;5;
discredit;5;
lack,;5;
graceful;5;
requir'd;5;
ye:;5;
wrangle;5;
knot,;5;
together!;5;
stayed;5;
appeared;5;
'no';5;1
paces;5;
sports;5;
antony's;5;
kill'st;5;
felt.;5;1
consider'd,;5;
courtiers;5;
anger'd;5;
sea:;5;
builds;5;
larger;5;
'greed;5;
feasting;5;
feasts;5;
entreaty,;5;
dearth;5;
serpents;5;
operation;5;
wine!;5;
ha;5;
ashore.;5;
celebrate;5;
drums!;5;
fellows:;5;
garlands;5;
cæsar?;5;
station;5;
widow!;5;
hint;5;2
between,;5;
win,;5;
equally;5;
old:;5;
success?;5;
appeal,;5;
grind;5;
presently:;5;
chairs;5;
cyprus,;5;
abus'd,;5;1
longing;5;
populous;5;
athens.;5;
thracian;5;
necessities,;5;
sea!;5;
approaching;5;
naught,;5;1
cow;5;
sinks;5;
treasure.;5;
follow'd.;5;
declare;5;
oppos'd,;5;
navy;5;
ceremony?;5;
entreats,;5;
deputation;5;
devils!;5;
stars!;5;
antony,—;5;
race,;5;
ever:;5;
torture,;5;
gnats;5;
breath'd,;5;
combat,;5;
challenge.;5;
hunted;5;
cups,;5;5
duty:;5;
buckled;5;
steel.;5;
morning?;5;
olive;5;
gold!;5;1
spill;5;
gashes;5;
harness;5;
mankind,;5;
hack'd;5;
appointment;5;
fretted;5;1
charm,;5;
triumph.;5;
hoist;5;
plough;5;
heaviest;5;
vapour;5;
mountain,;5;
million;5;
pack'd;5;
dido;5;
quarter'd;5;
drawn.;5;
begun.;5;
pole;5;
visiting;5;
makes.;5;
taints;5;
mate;5;
monument,;5;
palates;5;
lighted;5;
triumph?;5;
exactly;5;
roll;5;
sold.;5;
debtor.;5;
five.;5;1
warmth;5;
pinch,;5;
curled;5;
balm,;5;
bleed.;5;
solemnity.;5;
charged;5;
helping;5;
portion;5;
please:;5;
holla,;5;
orlando;5;
into,;5;
resolute.;5;
entrap;5;
mustard;5;
destinies;5;
dotes;5;
coming:;5;
mocked;5;
leg.;5;
boys.;5;
esteem'd;5;
adopted;5;
happy.;5;
rosalind!;5;
reasons.;5;
child's;5;1
holiday;5;
ensue;5;
thigh,;5;
outface;5;
woods;5;
verge;5;
jumps;5;
'ay,';5;
attendants;5;
comely;5;
youth!;5;5
thrifty;5;
age!;5;
servant:;5;
husbandry.;5;1
weary.;5;
so,—;5;
heartily.;5;
lov'd:;5;
lov'd.;5;
searching;5;
jove!;5;
soil,;5;
suddenly.;5;
sing?;5;
tongues.;5;
food.;5;
powers.;5;
sir,';5;
'it;5;
'how;5;
ripe,;5;
cramm'd;5;
charter;5;
sores;5;
evils,;5;
function,;5;
inland;5;
stage,;5;
school.;5;
spectacles;5;
history,;5;
oblivion,;5;
understand.;5;
private,;5;
plenty;5;
parlous;5;
uncleanly;5;
mutton;5;
graze;5;
lambs;5;
hart;5;
gallop;5;
fruit.;5;
erring;5;
slave.;5;
wearied;5;
trow;5;
conn'd;5;
departure.;5;
gallops;5;
youth?;5;
finer;5;
courtship;5;
rushes;5;
bonnet;5;
loathe;5;
goats,;5;
poetry;5;
foul.;5;
assembly;5;
met:;5;
toy;5;
ox;5;
bill,;5;
ice;5;3
executioner,;5;
pin,;5;
remember'd,;5;
these:;5;
trick,;5;
wooed;5;3
virtuous.;5;
rosalind?;5;
warn;5;
mistress?;5;
barbary;5;
bottom,;5;
venus,;5;
invent;5;
cruelty.;5;
bestows;5;
boughs;5;
unnatural.;5;
contrive;5;
recover'd;5;
napkin,;5;
maid?;5;
seeing,;5;
persever;5;
swound;5;
thinking.;5;
howling;5;
spring.;5;
couples;5;
salutation;5;
dulcet;5;
retort;5;
hymen;5;
crown:;5;
engage;5;8
hermia.;5;
moonlight;5;
sung,;5;
rings,;5;
trifles,;5;
hermia?;5;
lysander!;5;
inconstant;5;
jaws;5;
cross,;5;1
venus';5;
fair!;5;
buds;5;
beauty:;5;
unfold.;5;1
wat'ry;5;
midnight.;5;
hermia's;5;
admiring;5;
haste:;5;
hermia;5;
actors;5;
mask,;5;
dogged;5;
park,;5;
milk,;5;
neighing;5;
ale.;5;
stool;5;
merrier;5;
prosperity.;5;
pelting;5;
titania;5;
mortal,;5;
passed;5;
told'st;5;
hard-hearted;5;
pursues;5;
wrap;5;
true-love;5;
wak'st,;5;
bachelor;5;
awake.;5;
transparent;5;
helena;5;
pity!;5;22
play?;5;
lanthorn,;5;
hue,;5;
tomb.;5;
headless;5;
burn,;5;
occasion.;5;
grossness;5;
weeps,;5;
scene,;5;
geese;5;
stamp,;5;
catch.;5;
devise.;5;
wak'd,;5;
close:;5;1
remain.;5;
band,;5;
aside:;5;
extort;5;
unkindly;5;
childhood;5;
union;5;
fortunate,;5;
puppet;5;4
game.;5;
counsels,;5;
rivals;5;
eyeballs;5;
monster's;5;
beams,;5;
calls,;5;
spite.;5;
daylight;5;
shuts;5;
briers,;5;
sound:;5;
mounsieur,;5;
pity:;5;
coronet;5;
dian's;5;
pass?;5;1
observation;5;
musical;5;
cheer'd;5;
jealousy,;5;
is,—;5;
betroth'd;5;
worn,;5;
hour!;5;
ceremony.;5;
places,;5;
tongue-tied;5;12
stop.;5;
gentles,;5;
plain.;5;
broach'd;5;
wall:;5;
lanthorn;5;
appears,;5;
cheer.;5;
mote;5;
lily;5;1
hallow'd;5;
bread,;5;
marcius?;5;
yourselves?;5;
cracking;5;
link;5;
restrain;5;
mutinous;5;
fitly;5;
counsellor;5;
'that;5;
weal;5;
rats;5;
marcius!;5;
affrights;5;
subdues;5;
awe,;5;
tullus;5;
crutch;5;
tickled;5;
treads;5;
cominius.;5;
cominius,;5;
aim,;5;
honours.;5;
embracements;5;
oak.;5;
mow;5;
mad'st;5;
warm'd;5;
gusts;5;
tapers;5;
busied;5;1
shunn'd;5;
rascals;5;
they.;5;
number,;5;
wrench;5;
instruments,;5;
courts;5;
stride;5;1
condition.;5;
condition!;5;
elements,;5;
sacrifice,;5;
journey.;5;
imperfect;5;
map;5;
troth;5;
ye're;5;
smother'd;5;
popular;5;
transport;5;
vesture;5;
gentry;5;
flung;5;
gloves,;5;
supple;5;
silent,;5;
coriolanus,;5;
passes;5;1
silent.;5;
alarum;5;
reeking;5;
spoils;5;
hide,;5;
consul;5;
compass.;5;
fly?;5;
wounds!;5;
nod,;5;
dick,;5;
voices.;5;
voices:;5;
along?;5;
services,;5;
guided;5;
harp;5;
town:;5;
reckless;5;
garments.;5;
violently;5;
rock.;5;
own!;5;
easy.;5;
brand;5;
ordinance;5;
combine;5;
prompts;5;
stake;5;2
broils;5;
claim,;5;
glasses;5;
hostile;5;
reek;5;
captives;5;
boats;5;
capitol;5;
volscian;5;
banished!;5;
banished,;5;
tending;5;
troublesome.;5;
frown.;5;
rapt;5;
territories,;5;
top.;5;
discourse.;5;
entreaty;5;
rust;5;
miss'd;5;
possible.;5;
fearful,;5;
design.;5;
spices;5;
evident;5;
coals;5;
minded;5;
hum;5;
dismiss'd;5;
intercession;5;
admitted;5;
purest;5;
repetition;5;
ope,;5;
swearing,;5;
hurried;5;
salt,;5;
swords.;5;
residence;5;
imogen;5;5
almost,;5;2
sign,;5;
crow,;5;
expected;5;
sojourn;5;
provoked;5;
britain.;5;
graces,;5;
abused;5;
constancy;5;
speeches,;5;
afterward;5;
labour:;5;
redeem'd;5;1
desert,;5;
neat;5;
briton;5;
why.;5;
solace;5;
doubting;5;
recoil;5;
despite,;5;
credit.;5;
burning,;5;
protection;5;
kiss:;5;
lights,;5;
ape;5;
dawning;5;1
raven's;5;
eye!;5;
'gins;5;5
steeds;5;
minion;5;
cures;5;
pretend;5;
enlargement;5;
'his;5;
discontent.;5;
posted;5;
enrich'd;5;
believ'd;5;
yearly;5;
reckon;5;
fact;5;
mine's;5;
through.;5;6
instructs;5;
monarchs;5;
consider,;5;
travelling;5;
strumpet;5;
false!;5;
traitors!;5;1
knife?;5;
employment,;5;
point:;5;
brief:;5;
best!;5;
answer'd?;5;
constrain'd;5;
swallowing;5;
rages,;5;
lodging,;5;
mute;5;
tir'd;5;
pisanio;5;
civil,;5;
industry;5;
cost,;5;
enforced,;5;
clay;5;
companies;5;
slavish;5;
law?;5;
although,;5;
tail;5;
profit.;5;
slumber,;5;
corse.;5;
admiration;5;
greeks,;5;
cordial;5;
pikes;5;
diligence;5;
becoming;5;
rider;5;
scorn.;5;
stand?;5;
stoop'd;5;
misery!;5;
take.;5;
temporal;5;
villany?;5;
striking;5;
miseries.;5;
wretches,;5;
whelp;5;5
embraced;5;
cedar;5;
branches,;5;
miseries,;5;
hang'd,;5;
inches;5;
open'd,;5;
despairing;5;
reviv'd;5;
bad.;5;
viands;5;7
duller;5;
spit,;5;
error.;5;
accident,;5;1
age:;5;
loins,;5;
season.;5;
lopp'd;5;
aloft,;5;
subjects.;5;
ensign;5;
march:;5;
carefully;5;
holla!;5;
horatio.;5;
fortinbras,;5;
foresaid;5;
source;5;
doomsday;5;
majestical,;5;
dropping;5;
suppress;5;
laertes?;5;
wrung;5;
accord;5;
jocund;5;
frailty,;5;
funeral.;5;3
bak'd;5;
beaver;5;
necessaries;5;
ophelia,;5;
'scapes;5;
dalliance;5;
phrase,;5;
undergo,;5;
hardy;5;
freeze;5;
prophetic;5;
propose;5;
'there;5;
notes,;5;
quaintly;5;5
lecture;5;
inclination;5;
knocking;5;
ecstasy;5;
rosencrantz;5;
moreover;5;
majesties;5;
return'd.;5;
annual;5;
fee,;5;
honourable.;5;8
arras;5;
sun:;5;
conceive.;5;
adventurous;5;
cunning.;5;
pyrrhus;5;
flaming;5;
soon.;5;
lines,;5;
aloof,;5;
niggard;5;
gertrude,;5;
outrageous;5;
dream:;5;
currents;5;2
rich:;5;
breeder;5;
ignorance.;5;
observ'd;5;
spake,;5;1
excellent,;5;
calf;5;
cheerfully;5;
months,;5;
breast:;5;
joys,;5;
interpret;5;
sequel;5;
massy;5;
two-fold;5;
pardon'd,;5;
pardon'd;5;
state!;5;
goes.;5;
smelling;5;
tithe;5;
hover;5;
minister.;5;
multitude,;5;
farm;5;
god-like;5;
event,;5;
unsure;5;
straw;5;
departed;5;
unwholesome;5;
inter;5;
ocean,;5;3
laertes;5;
divinity;5;
fill.;5;
bonny;5;
souls!;5;
myself,—;5;
delays;5;
venom'd;5;
fantastic;5;
grosser;5;
pull'd;5;3
drown'd.;5;
ache;5;
parchment;5;
lain;5;
buried,;5;
millions;5;
madness:;5;
passion.;5;
how.;5;
imputation;5;
wager,;5;
roughly;5;
hit,;5;
hit.;5;
bout;5;
treachery!;5;
temper'd;5;
late:;5;
directly.;5;
pompey?;5;
cull;5;
images;5;
streets:;5;
soar;5;
value,;5;
yoke,;5;
spain,;5;
cicero;5;
given.;5;
wenches,;5;
stabbed;5;
torches;5;
ghastly;5;
streets.;5;
mightier;5;
establish;5;
made:;5;
decius;5;
ladder,;5;
ancestors;5;
somebody;5;
sham'st;5;
south,;5;
youths;5;
boldly,;5;
unaccustom'd;5;23
resolv'd,;5;
hour:;5;2
portia.;5;
suburbs;5;
sufficeth;5;
within?;5;
offering;5;
decree;5;
desiring;5;
mutiny.;5;
stare,;5;
basis;5;
intend,;5;
meek;5;
big,;5;
corpse;5;
inflame;5;1
back!;5;
traitors.;5;
mischief,;5;
going?;5;
wisely.;5;1
perils;5;
resolv'd.;5;2
brav'd;5;
'scap'd;5;
unkindness,;5;
losses;5;
instrument.;5;2
eagles;5;
partly,;5;
below.;5;1
rays;5;
darts;5;
fields.;5;
unto.;5;
making,;5;
cornwall;5;
follow'd,;5;
lear;5;
cordelia;5;
professed;5;
issue?;5;
waked;5;
mistaking;5;
obedience.;5;
tenderly;5;
treachery,;5;
thieves,;5;
last?;5;
qualified;5;
perceived;5;2
sits,;5;
daughters.;5;
schoolmaster;5;
proceeding.;5;
trow,;5;
bit;5;
candle,;5;
am?;5;
horses.;5;1
how's;5;
laughs;5;
trade.;5;
quarrel?;5;1
goose,;5;
heels:;5;
bedlam;5;
bags;5;
sorrow!;5;
fickle;5;
attendance;5;
contending;5;
dukes,;5;
pities;5;
glass.;5;
raineth;5;
dealing.;5;
fix'd,;5;
a-cold.;5;
discarded;5;
bare,;5;
boat;5;
amaz'd:;5;
place!;5;
tom,;5;
morning:;5;
litter;5;
traitor?;5;
guests:;5;
dover?;5;1
poorly;5;
chang'd.;5;
text;5;
bred,;5;
grief?;5;
vex'd;5;
sea?;5;
speak'st,;5;
miracle.;5;
soldiers.;5;
rags,;5;
ransom.;5;
sorrows,;5;
thanks:;5;
louder;5;
expos'd;5;
swine;5;2
plainly,;5;
bloody.;5;
toucheth;5;
miscarry,;5;
neither?;5;
lances;5;
rights,;5;3
prisoners,;5;
contradict;5;
evil:;5;
told,;5;
conflict;5;
best:;5;
desperately;5;
navarre;5;
necessity.;5;
armado;5;
abroad:;5;
hearken;5;
deputy,;5;
supper:;5;
amount;5;
rime,;5;
week.;5;
praise:;5;
sale;5;
forbidden;5;
longaville;5;
arts,;5;
demands,;5;
packet;5;
knife.;5;
stumble;5;
quote;5;
air!;5;
humours,;5;
shin.;5;1
l'envoy,;5;
pennyworth;5;
costard,;5;
sue,;5;5
brow.;5;
nathaniel,;5;
parson;5;
admire;5;1
word!;5;
society,;5;
guards;5;
offending;5;
turtles;5;
cull'd;5;
worthies;5;
seek.;5;
winters;5;
black.;5;
candles;5;
lawful,;5;
lute,;5;
cupid,;5;
ridiculous,;5;
bone;5;
bone,;5;2
a,;5;
implore;5;
mouse,;5;
denis;5;
interrupt;5;
display'd,;5;
foot:;5;
butt;5;
russian;5;
transgression;5;
sleeve.;5;
fray.;5;
correction,;5;
elder.;5;
pompey!;5;
moved.;5;
skipping;5;
get,;5;
replete;5;
clamours;5;1
maintained;5;
staring;5;
newest;5;
rebel,;5;
swarm;5;
scotland,;5;
faint,;5;
prospect;5;
strange:;5;
chastise;5;
thoughts!;5;
hence?;5;
dash'd;5;
blade;5;
knell;5;
lechery,;5;
slipp'd;5;
horror!;5;
malice.;5;5
seest,;5;
mankind.;5;
posterity,;5;
kings!;5;
together?;5;
tooth.;5;1
safe?;5;
digestion;5;
fled:;5;
tables;5;
thought:;5;
good!;5;
custom.;5;
antick;5;
birds,;5;
harms.;5;
forge;5;
wealth.;5;
kings:;5;9
unity;5;
liv'd.;5;
direction,;5;
swoln;5;1
succeeding;5;
whispers;5;
dispute;5;
close.;5;
physician.;5;
armour.;5;
methought,;5;
fearful.;5;2
confirm'd;5;
earls,;5;
supply,;5;
escalus,;5;
qualify;5;1
to—;5;
proclamation.;5;
lucio,;5;
lechery;5;
confessor,;5;
dish,;5;
elbow,;5;
froth;5;
widow's;5;
constable.;5;
fault's;5;2
angelo?;5;
friar?;5;
unable;5;
poise;5;
guides;5;15
dreaming;5;
remedy?;5;
follies;5;
beast!;5;
substitute,;5;
'he;5;
benefit,;5;
miscarried;5;
continuance;5;
reproof.;5;
perfection.;5;
cram;5;
errand.;5;
patiently,;5;
justice:;5;
claudio's;5;
offender;5;
profess,;5;
marks,;5;
indirectly;5;
redemption;5;
mercy:;5;
executed.;5;
pedro;5;
stuffed;5;
governed;5;
leonato;5;
faiths;5;
forehead,;5;
'in;5;
shortly.;5;
guarded;5;
supper?;5;
lute;5;
antonio.;5;
laugh?;5;
comparison;5;
days:;5;
bar,;5;
misuse;5;
immodest;5;
been.;5;
earned;5;1
villany,;5;32
ashamed?;5;
wrest;5;
nobody.;5;
bashful;5;
dream?;5;
gracious.;5;1
whiteness;5;
wisdoms;5;
havoc;5;
none?;5;
witness.;5;
wag,;5;
charge?;5;
child?;5;
bones:;5;
rings;5;
weeps.;5;
marriage:;5;
thieves!;5;
roderigo!;5;
fleet.;5;
pass'd,;5;
canst.;5;
delivered.;5;
foaming;5;
turks;5;
tempest.;5;
othello;5;
othello!;5;
celebration;5;
flowing;5;
stephen;5;
island.;5;
prizes;5;
lieutenant!;5;
groom;5;
stillness;5;
rout;5;
iago.;5;
whistle;5;
napkin;5;
handkerchief!;5;
shrill;5;
gift.;5;
about!;5;
rheum;5;
lost:;5;
sooth;5;
wrong?;5;
esteems;5;
contrary?;5;
checks;5;
kill'd!;5;
murder's;5;
butt,;5;
antioch,;5;
unspotted;5;
decreed,;5;
lists,;5;
casket;5;
cropp'd;5;
tops;5;
frowns,;5;
needy;5;
ne;5;
helicanus;5;
cease.;5;
decay.;5;
wrack.;5;
toss'd;5;
shipp'd;5;
murderer.;5;
doit;5;
scatter;5;
whence,;5;
mitylene,;5;
parentage,;5;
'go;5;
verona,;5;
parents';5;
thumb;5;
strike!;5;
worshipp'd;5;
rude,;5;
tickling;5;
despair.;5;
death-bed;5;26
forget,;5;
mickle;5;1
hatred,;5;
francis!;5;
rancour;5;1
nurse?;5;
laurence';5;
doves;5;
wings.;5;
haste?;5;
cell.;5;6
mercutio's;5;
rush'd;5;
powder;5;2
miserable.;5;
wedding-day.;5;
joints,;5;
rapier's;5;
crossing;5;
doleful;5;13
presage;5;
sunder;5;
righteous;5;
cup,;5;
rancorous;5;
fainting;5;
incessant;5;
vapours;5;
bliss,;5;
eighteen;5;
advocate;5;1
mart,;5;
witches;5;3
chain:;5;
dromio?;5;
affords.;5;6
tiger;5;
wart;5;2
shrew,;5;
denying;5;1
dar'st.;5;
exploits;5;
witch!;5;
trembles;5;
company!;5;
beseem;5;
holiness;5;
vale,;5;
shameless;5;
burdens;5;
snatch'd;5;
saw'st;5;
bonds,;5;
first?;5;2
warrior,;5;
anon:;5;
happiest;5;
wolsey,;5;
stafford,;5;
car,;5;
care:;5;
actions,;5;
doubted;5;
ruminate;5;
lovell,;5;
these!;5;
cardinal?;5;
injustice;5;
canterbury,;5;
billows;5;
coronation.;5;
inside;5;
plate,;5;
spiritual;5;
chafed;5;
priest.;5;
axe.;5;
life-blood;5;1
land's;5;
manners.;5;
norfolk.;5;3
piece.;5;
sun?;5;
mischiefs;5;
archbishop,;5;
chaff;5;
strangest;5;1
agreed,;5;
ado,;5;
kindred,;5;
hotspur;5;
earls;5;
depos'd,;5;
dive;5;
'sblood!;5;
plotted;5;2
jades;5;
sack:;5;
jack.;5;
instinct.;5;
depose;5;
